(-2696.67,-2600.17)
(-1264.55,2316.94)
(1492.41,-216.725)
(-1679.47,-706.055)
(331.797,2963.67)
(3919.71,-1216.92)
(-2027.56,-4450.27)
(-4509.94,2613.1)
(2844.04,4105.22)
(3288.61,-2906.93)
(-2505.01,-2135.62)
(-760.71,2062.42)
(1198.89,-706.228)
(-2103.5,-408.845)
(604.151,3279.28)
(4095.53,-1434.64)
(-2170.6,-4469.15)
(-4370.24,2668.32)
(2805.22,3821.33)
(2890.44,-2780.45)
(-2300.57,-1665.57)
(-269.331,1805.21)
(912.753,-1166.78)
(-2485.21,-128.333)
(852.383,3543.68)
(4216.67,-1623.24)
(-2282.57,-4435.71)
(-4186.11,2693.77)
(2741.08,3505.55)
(2476.09,-2635.9)
(-2087.08,-1196.46)
(204.392,1548.9)
(637.014,-1595.06)
(-2823.49,133.493)
(1075.87,3758.04)
(4286.33,-1783.61)
(-2365.78,-4354.63)
(-3963.09,2692.88)
(2655.66,3163.58)
(2050.83,-2477.35)
(-1868.05,-732.677)
(657.275,1296.06)
(373.003,-1989.22)
(-3117.91,376.543)
(1275.63,3923.29)
(4306.69,-1917.57)
(-2422.56,-4229.21)
(-3705.39,2668.18)
(2551.43,2800.24)
(1619.7,-2307.05)
(-1645.44,-278.998)
(1085.29,1048.27)
(121.944,-2346.51)
(-3367.39,600.032)
(1451.41,4040.28)
(4280.53,-2025.55)
(-2454.08,-4063.93)
(-3418.65,2621.61)
(2431.01,2421.64)
(1188.52,-2128.12)
(-1422.51,159.826)
(1485.39,808.523)
(-113.968,-2665.96)
(-3573.1,802.948)
(1603.66,4112.05)
(4212.24,-2109.46)
(-2463.48,-3863.8)
(-3107.79,2557.05)
(2298.37,2032.04)
(760.495,-1943.92)
(-1201.46,581.743)
(1856.59,577.64)
(-335.25,-2947.48)
(-3735.68,986.84)
(1734.5,4139.89)
(4103.74,-2171.51)
(-2452.68,-3631.42)
(-2776.13,2475.95)
(2154.49,1635.35)
(339.854,-1755.16)
(-982.99,982.69)
(2195.61,356.417)
(-540.998,-3189.18)
(-3855.1,1150.85)
(1843.42,4125.8)
(3958.89,-2211.86)
(-2422.77,-3371.99)
(-2429.45,2380.34)
(2002.14,1237.05)
(-69.013,-1564.97)
(-769.982,1359.93)
(2501.62,147.023)
(-730.183,-3392.08)
(-3933.91,1295.26)
(1931.97,4073.37)
(3781.79,-2233.03)
(-2376.78,-3089.64)
(-2071.46,2273.3)
(1844.02,840.188)
(-463.911,-1375.29)
(-563.462,1712.19)
(2774.29,-50.4636)
(-903.572,-3556.75)
(-3973.49,1421.48)
(2001.93,3984.7)
(3575.1,-2236.91)
(-2316.49,-2787.39)
(-1705.36,2156.31)
(1681.19,447.89)
(-842.007,-1186.79)
(-363.779,2037.22)
(3012.22,-235.899)
(-1061.16,-3682.92)
(-3974.89,1529.6)
(2053.61,3862.19)
(3342.41,-2224.15)
(-2243,-2469.6)
(-1335.69,2030.95)
(1515.58,64.2197)
(-1200.31,-1001.51)
(-172.678,2333.51)
(3215.52,-408.177)
(-1202.75,-3772.19)
(-3940.86,1620.41)
(2088.64,3709.26)
(3087.33,-2196.88)
(-2158.61,-2139.71)
(-965.448,1899.31)
(1348.81,-308.443)
(-1537.19,-820.453)
(9.46548,2600.24)
