(-2542.45,326.399)
(678.129,3376.18)
(3861.64,-1160.99)
(-1237.51,-3941.57)
(-3627.13,1508.98)
(1287.11,2937.37)
(1954.76,-1260.29)
(-839.749,-762.275)
(507.806,528.563)
(63.6443,-1729.8)
(-2770.74,420.099)
(744.213,3515.99)
(3899.35,-1199.27)
(-1236.35,-3873.09)
(-3460.01,1478.35)
(1220.45,2688.45)
(1650.29,-1173.65)
(-734.395,-433.503)
(826.558,420.873)
(-37.727,-2005.92)
(-2976.16,505.288)
(801.029,3629.75)
(3910.42,-1228.84)
(-1227.33,-3780.02)
(-3272.89,1442)
(1150.11,2426.16)
(1340.51,-1086.22)
(-630.77,-108.032)
(1133.7,317.56)
(-132.63,-2263.33)
(-3157.74,582.597)
(849.098,3717.02)
(3895.15,-1250.09)
(-1210.77,-3663.46)
(-3067.57,1400.28)
(1076.49,2152.73)
(1027.79,-998.519)
(-529.358,211.958)
(1427.5,219.005)
(-220.89,-2500.9)
(-3315.01,652.098)
(888.675,3778)
(3854.4,-1263.44)
(-1187.07,-3524.86)
(-2846.02,1353.64)
(1000.06,1870.53)
(714.631,-911.111)
(-430.83,524.176)
(1706.22,125.974)
(-301.801,-2717.78)
(-3448.16,713.364)
(919.803,3813.85)
(3790.05,-1269.57)
(-1157.48,-3366.45)
(-2610.41,1303.72)
(922.404,1581.28)
(402.208,-825.234)
(-335.712,827.967)
(1969.56,38.211)
(-376.287,-2913.82)
(-3557.08,767.692)
(943.732,3824.52)
(3702.29,-1269.4)
(-1122.35,-3188.82)
(-2361.94,1250.44)
(843.144,1286.86)
(92.8514,-740.558)
(-243.923,1120.92)
(2215.5,-43.9732)
(-443.752,-3087.83)
(-3641.7,814.455)
(960.081,3811.11)
(3593.12,-1263.11)
(-1082.44,-2994.5)
(-2103.14,1195.09)
(763.72,989.339)
(-212.062,-658.378)
(-156.2,1402.39)
(2444,-120.55)
(-504.874,-3240.14)
(-3702.53,854.829)
(970.14,3774.15)
(3463.17,-1251.84)
(-1038.39,-2784.28)
(-1835.11,1137.88)
(683.916,690.182)
(-510.781,-578.357)
(-72.225,1670.62)
(2653.6,-191.632)
(-559.576,-3369.95)
(-3739.6,888.687)
(973.859,3714.57)
(3314.07,-1235.83)
(-990.693,-2560.18)
(-1559.96,1079.55)
(604.436,391.245)
(-801.865,-501.065)
(7.79242,1924.64)
(2843.79,-257.341)
(-608.25,-3477.15)
(-3753.21,916.553)
(971.683,3633.06)
(3146.98,-1215.46)
(-939.538,-2323.82)
(-1279.63,1020.35)
(525.521,94.5953)
(-1083.44,-426.936)
(83.3592,2163.11)
(3014.01,-317.189)
(-650.628,-3562.07)
(-3744.51,938.573)
(964.194,3531.34)
(2963.85,-1191.8)
(-886.15,-2077)
(-995.566,961.505)
(447.976,-198.849)
(-1355.03,-356.261)
(154.877,2385.89)
(3164.27,-372.083)
(-687.895,-3624.75)
(-3713.56,955.916)
(952.174,3409.59)
(2765.17,-1165.21)
(-830.307,-1820.65)
(-709.186,902.57)
(371.178,-487.284)
(-1614.72,-288.671)
(222.451,2591.3)
(3293.51,-421.778)
(-719.63,-3665.03)
(-3661.17,968.246)
(935.495,3269.42)
(2553.02,-1136.04)
(-772.588,-1556.92)
(-422.407,844.398)
(295.795,-769.3)
(-1861.63,-224.627)
(286.083,2779.02)
(3401.79,-466.596)
(-746.363,-3683.28)
(-3588.03,976.152)
(914.554,3111.82)
(2328.79,-1104.63)
(-713.12,-1287.47)
(-137.023,787.263)
(222.068,-1043.26)
(-2094.57,-164.562)
(345.457,2948.53)
(3489.39,-506.396)
(-768.33,-3680.48)
(-3495.54,980.351)
(890.313,2938.31)
(2093.86,-1072.17)
(-652.75,-1013.34)
(146.24,731.717)
(149.818,-1308.7)
(-2313.16,-107.888)
(401.577,3099.47)
(3555.96,-542.178)
(-786.301,-3656.42)
(-3383.84,981.283)
(862.7,2749.49)
(1849.35,-1038.45)
(-590.976,-736.084)
(425.576,677.514)
(78.7909,-1563.92)
(-2516.03,-54.6889)
(454.365,3231.11)
(3601.45,-573.809)
(-800.248,-3611.71)
(-3254.1,979.146)
(831.923,2546.82)
(1596.92,-1003.94)
(-528.011,-457.237)
(699.618,624.977)
(8.91559,-1807.87)
(-2702.47,-4.90155)
(504.135,3343.14)
(3625.94,-601.579)
(-810.412,-3546.87)
(-3107.27,974.189)
(797.983,2331.61)
(1338.18,-968.829)
(-463.802,-178.467)
(966.781,574.394)
(-59.7366,-2039.39)
(-2871.82,41.1982)
(550.89,3435.56)
(3630.05,-625.625)
(-817.166,-3462.96)
(-2944.69,967.093)
(761.424,2105.19)
(1074.39,-933.835)
(-398.463,99.2426)
(1226.24,525.878)
(-127.714,-2257.88)
(-3023.62,84.0981)
(595.354,3508.16)
(3613.8,-646.45)
(-820.77,-3360.38)
(-2767.22,958.038)
(722.008,1868.74)
(807.072,-899.037)
(-331.683,374.4)
(1476.64,479.607)
(-195.252,-2462.5)
(-3157.48,123.786)
(637.909,3561.11)
(3577.75,-664.484)
(-821.687,-3239.92)
(-2575.84,947.592)
(679.74,1623.23)
(537.325,-864.58)
(-262.767,645.987)
(1716.84,435.247)
(-263.223,-2652.27)
(-3272.55,160.553)
(678.881,3594.05)
(3522.07,-679.634)
(-819.576,-3102.37)
(-2371.98,935.601)
(634.115,1370.35)
(267.122,-830.746)
(-191.502,912.396)
(1945.59,393.42)
(-331.702,-2826.75)
(-3369.01,194.138)
(718.687,3607.8)
(3447.89,-692.469)
(-815.109,-2948.94)
(-2156.84,923.049)
(585.275,1110.92)
(-2.77661,-798.027)
(-116.968,1173.26)
(2162.41,353.723)
(-402.191,-2985.7)
(-3446.48,225.328)
(758.34,3602.25)
(3355.31,-703.402)
(-808.126,-2780.01)
(-1931.35,909.842)
(532.071,845.945)
(-270.87,-766.231)
(-37.7686,1427.41)
(2366.08,316.105)
(-475.774,-3128.57)
(-3504.68,254.194)
(798.417,3577.74)
(3244.95,-712.627)
(-798.382,-2596.38)
(-1696.72,896.076)
(473.177,576.388)
(-535.668,-735.265)
(47.9248,1673.85)
(2555.35,280.585)
(-553.689,-3254.89)
(-3543.4,280.429)
(839.143,3534.95)
(3118.04,-719.979)
(-785.398,-2399.54)
(-1454.92,882.281)
(407.578,303.396)
(-795.844,-706.095)
(141.75,1912.6)
(2730.24,247.554)
(-638.066,-3365.74)
(-3563.47,304.799)
(882.384,3474.97)
(2975.28,-726.741)
(-769.269,-2189.53)
(-1206.28,869.049)
(332.536,26.2279)
(-1050.92,-678.16)
(248.164,2144.07)
(2889.86,216)
(-732.476,-3461.04)
(-3564.17,327.794)
(929.105,3397.8)
(2816.97,-732.671)
(-748.018,-1966.44)
(-952.197,855.957)
(243.605,-255.267)
(-1299.23,-651.334)
(372.442,2368.7)
(3033.27,185.991)
(-840.82,-3541.66)
(-3545.6,349.444)
(980.453,3304.38)
(2643.99,-737.839)
(-719.025,-1729.89)
(-694.079,842.91)
(134.051,-542.822)
(-1539.22,-625.52)
(522.78,2588.27)
(3159.52,157.769)
(-968.561,-3609.37)
(-3508.18,369.333)
(1037.36,3196.21)
(2458.04,-742.317)
(-678.119,-1478.61)
(-433.722,830.684)
(-6.25965,-841.397)
(-1770.14,-601.471)
(712.311,2808.49)
(3268.91,131.213)
(-1125.28,-3668.26)
(-3452.6,388.365)
(1101.75,3073.87)
(2259.76,-746.911)
(-617.081,-1206)
(-171.827,819.385)
(-197.22,-1163.55)
(-1991.16,-578.764)
(965.091,3040.22)
(3360.94,105.829)
(-1325.61,-3723.8)
(-3379.04,406.913)
(1173.25,2935.34)
(2049.96,-751.863)
(-518.594,-894.505)
(90.5943,808.996)
(-476.99,-1539.78)
(-2201.42,-556.98)
(1326.2,3307.4)
(3435,81.0021)
(-1593.09,-3782.93)
(-3287.36,425.247)
(1245.22,2766.44)
(1829.31,-756.768)
(-345.116,-490.24)
(351.916,798.847)
(-926.898,-2053.83)
(-2399.08,-536.013)
(1890.91,3663.17)
(3490.39,57.3812)
(-1966.37,-3837.66)
(-3178.68,442.8)
(1294.42,2493.72)
(1599.9,-762.008)
(-22.4371,205.014)
(610.71,789.925)
(-1752.18,-2986.76)
(-2584,-516.256)
(2945.63,4203.43)
(3527.58,34.3042)
(-2556.99,-3670.9)
(-3053.42,460.467)
(1297.01,1666.22)
(1362.29,-767.791)
(524.555,2191)
(865.91,781.855)
(-4104.92,-5755.66)
(-2755.07,-497.429)
(7323.21,4129.08)
(3546.34,11.7855)
(-4106.86,2237.94)
(-2912.49,478.305)
(-5424.25,-4991.81)
(1117.93,-774.506)
(10923.3,-0.81488)
(1116.48,775.119)
(-5423.2,4992.77)
(-2912.19,-479.525)
(-4107.95,-2237.58)
(3547.2,-11.062)
(7323.47,-4130.2)
(-2756.19,497.594)
(-4104.45,5756.6)
(866.566,-782.465)
(523.944,-2191.36)
(1362.2,768.309)
(1297.39,-1666.35)
(-3053.71,-460.704)
(-2557.09,3671.3)
(3528.06,-34.3163)
(2945.53,-4203.93)
(-2584.48,516.429)
(-1751.97,2987.17)
(611.026,-790.137)
(-22.6288,-205.219)
(1599.81,762.17)
(1294.56,-2493.74)
(-3178.81,-442.915)
(-1966.46,3837.89)
(3490.72,-57.3033)
(1890.95,-3663.58)
(-2399.52,536.028)
(-926.814,2054.25)
(352.261,-798.997)
(-345.313,490.019)
(1829.25,756.983)
(1245.42,-2766.54)
(-3287.6,-425.404)
(-1593.19,3783.27)
(3435.4,-80.9739)
(1326.16,-3307.8)
(-2201.8,557.075)
(-476.854,1540.08)
(90.7872,-809.155)
(-518.756,894.433)
(2050.01,752.008)
(1173.36,-2935.5)
(-3379.28,-406.985)
(-1325.64,3724.1)
(3361.25,-105.836)
(965.055,-3040.52)
(-1991.42,578.82)
(-197.147,1163.76)
(-171.69,-819.474)
(-617.184,1205.94)
(2259.8,747.023)
(1101.86,-3074)
(-3452.81,-388.462)
(-1125.35,3668.54)
(3269.22,-131.19)
(712.287,-2808.79)
(-1770.39,601.538)
(-6.1611,841.57)
(-433.64,-830.797)
(-678.233,1478.62)
(2458.14,742.418)
(1037.45,-3196.38)
(-3508.4,-369.393)
(-968.597,3609.62)
(3159.77,-157.76)
(522.761,-2588.5)
(-1539.42,625.569)
(134.126,542.955)
(-694.022,-843.005)
(-719.131,1729.91)
(2644.1,737.945)
(980.545,-3304.55)
(-3545.83,-349.512)
(-840.856,3541.91)
(3033.51,-185.993)
(372.404,-2368.91)
(-1299.38,651.403)
(243.695,255.35)
(-952.192,-856.056)
(-748.115,1966.51)
(2817.1,732.755)
(929.169,-3397.98)
(-3564.37,-327.834)
(-732.492,3461.24)
(2890.04,-216.007)
(248.137,-2144.23)
(-1051.03,678.207)
(332.601,-26.1705)
(-1206.28,-869.128)
(-769.357,2189.59)
(2975.4,726.829)
(882.462,-3475.12)
(-3563.66,-304.858)
(-638.098,3365.94)
(2730.42,-247.554)
(141.718,-1912.76)
(-795.949,706.158)
(407.665,-303.351)
(-1454.94,-882.382)
(-785.501,2399.62)
(3118.18,720.073)
(839.215,-3535.12)
(-3543.59,-280.472)
(-553.697,3255.07)
