-0.5  -134.24
-0.499756  -134.895
-0.499512  -137.097
-0.499268  -142.036
-0.499023  -161.932
-0.498779  -143.56
-0.498535  -137.735
-0.498291  -135.17
-0.498047  -134.262
-0.497803  -134.672
-0.497559  -136.544
-0.497314  -140.777
-0.49707  -153.558
-0.496826  -145.462
-0.496582  -138.471
-0.496338  -135.499
-0.496094  -134.328
-0.49585  -134.498
-0.495605  -136.066
-0.495361  -139.717
-0.495117  -149.259
-0.494873  -147.953
-0.494629  -139.323
-0.494385  -135.887
-0.494141  -134.44
-0.493896  -134.37
-0.493652  -135.655
-0.493408  -138.813
-0.493164  -146.413
-0.49292  -151.504
-0.492676  -140.317
-0.492432  -136.34
-0.492188  -134.598
-0.491943  -134.289
-0.491699  -135.306
-0.491455  -138.035
-0.491211  -144.306
-0.490967  -157.537
-0.490723  -141.488
-0.490479  -136.863
-0.490234  -134.804
-0.48999  -134.252
-0.489746  -135.014
-0.489502  -137.363
-0.489258  -142.648
-0.489014  -167.27
-0.48877  -142.892
-0.488525  -137.468
-0.488281  -135.061
-0.488037  -134.261
-0.487793  -134.775
-0.487549  -136.783
-0.487305  -141.297
-0.487061  -156.272
-0.486816  -144.616
-0.486572  -138.164
-0.486328  -135.372
-0.486084  -134.314
-0.48584  -134.587
-0.485596  -136.282
-0.485352  -140.17
-0.485107  -150.858
-0.484863  -146.818
-0.484619  -138.968
-0.484375  -135.74
-0.484131  -134.414
-0.483887  -134.448
-0.483643  -135.854
-0.483398  -139.216
-0.483154  -147.553
-0.48291  -149.814
-0.482666  -139.902
-0.482422  -136.171
-0.482178  -134.561
-0.481934  -134.358
-0.481689  -135.491
-0.481445  -138.402
-0.481201  -145.2
-0.480957  -154.417
-0.480713  -140.996
-0.480469  -136.672
-0.480225  -134.757
-0.47998  -134.315
-0.479736  -135.19
-0.479492  -137.705
-0.479248  -143.396
-0.479004  -163.521
-0.47876  -142.293
-0.478516  -137.251
-0.478271  -135.006
-0.478027  -134.32
-0.477783  -134.947
-0.477539  -137.107
-0.477295  -141.951
-0.477051  -160.331
-0.476807  -143.863
-0.476562  -137.917
-0.476318  -135.309
-0.476074  -134.373
-0.47583  -134.759
-0.475586  -136.598
-0.475342  -140.764
-0.475098  -153.04
-0.474854  -145.819
-0.474609  -138.686
-0.474365  -135.671
-0.474121  -134.476
-0.473877  -134.626
-0.473633  -136.17
-0.473389  -139.774
-0.473145  -149.08
-0.4729  -148.374
-0.472656  -139.574
-0.472412  -136.098
-0.472168  -134.631
-0.471924  -134.547
-0.47168  -135.815
-0.471436  -138.943
-0.471191  -146.422
-0.470947  -151.995
-0.470703  -140.607
-0.470459  -136.595
-0.470215  -134.84
-0.469971  -134.522
-0.469727  -135.531
-0.469482  -138.245
-0.469238  -144.458
-0.468994  -158.009
-0.46875  -141.82
-0.468506  -137.171
-0.468262  -135.106
-0.468018  -134.553
-0.467773  -135.315
-0.467529  -137.663
-0.467285  -142.931
-0.467041  -165.541
-0.466797  -143.263
-0.466553  -137.835
-0.466309  -135.434
-0.466064  -134.642
-0.46582  -135.166
-0.465576  -137.186
-0.465332  -141.714
-0.465088  -156.54
-0.464844  -145.013
-0.4646  -138.6
-0.464355  -135.829
-0.464111  -134.792
-0.463867  -135.086
-0.463623  -136.807
-0.463379  -140.733
-0.463135  -151.512
-0.462891  -147.203
-0.462646  -139.481
-0.462402  -136.298
-0.462158  -135.007
-0.461914  -135.076
-0.46167  -136.522
-0.461426  -139.945
-0.461182  -148.444
-0.460938  -150.072
-0.460693  -140.498
-0.460449  -136.848
-0.460205  -135.292
-0.459961  -135.14
-0.459717  -136.332
-0.459473  -139.326
-0.459229  -146.325
-0.458984  -154.129
-0.45874  -141.676
-0.458496  -137.49
-0.458252  -135.657
-0.458008  -135.286
-0.457764  -136.239
-0.45752  -138.862
-0.457275  -144.784
-0.457031  -160.392
-0.456787  -143.048
-0.456543  -138.235
-0.456299  -136.108
-0.456055  -135.521
-0.455811  -136.251
-0.455566  -138.547
-0.455322  -143.654
-0.455078  -162.37
-0.454834  -144.656
-0.45459  -139.097
-0.454346  -136.661
-0.454102  -135.858
-0.453857  -136.379
-0.453613  -138.387
-0.453369  -142.853
-0.453125  -156.455
-0.452881  -146.551
-0.452637  -140.094
-0.452393  -137.329
-0.452148  -136.315
-0.451904  -136.64
-0.45166  -138.396
-0.451416  -142.348
-0.451172  -152.862
-0.450928  -148.788
-0.450684  -141.244
-0.450439  -138.136
-0.450195  -136.916
-0.449951  -137.061
-0.449707  -138.597
-0.449463  -142.136
-0.449219  -150.769
-0.448975  -151.383
-0.44873  -142.567
-0.448486  -139.109
-0.448242  -137.696
-0.447998  -137.684
-0.447754  -139.036
-0.44751  -142.246
-0.447266  -149.632
-0.447021  -154.148
-0.446777  -144.077
-0.446533  -140.288
-0.446289  -138.708
-0.446045  -138.57
-0.445801  -139.782
-0.445557  -142.747
-0.445312  -149.262
-0.445068  -156.262
-0.444824  -145.766
-0.44458  -141.729
-0.444336  -140.036
-0.444092  -139.824
-0.443848  -140.954
-0.443604  -143.757
-0.443359  -149.611
-0.443115  -156.446
-0.442871  -147.565
-0.442627  -143.513
-0.442383  -141.817
-0.442139  -141.614
-0.441895  -142.738
-0.44165  -145.431
-0.441406  -150.483
-0.441162  -154.725
-0.440918  -149.252
-0.440674  -145.76
-0.44043  -144.285
-0.440186  -144.2
-0.439941  -145.296
-0.439697  -147.521
-0.439453  -150.462
-0.439209  -151.821
-0.438965  -150.322
-0.438721  -148.654
-0.438477  -147.752
-0.438232  -147.407
-0.437988  -147.266
-0.437744  -147.173
-0.4375  -147.334
-0.437256  -148.168
-0.437012  -150.073
-0.436768  -152.459
-0.436523  -151.031
-0.436279  -147.149
-0.436035  -144.351
-0.435791  -142.913
-0.435547  -142.792
-0.435303  -144.225
-0.435059  -148.212
-0.434814  -157.357
-0.43457  -148.443
-0.434326  -142.563
-0.434082  -139.633
-0.433838  -138.377
-0.433594  -138.528
-0.43335  -140.339
-0.433105  -145.169
-0.432861  -162.458
-0.432617  -144.04
-0.432373  -138.344
-0.432129  -135.599
-0.431885  -134.484
-0.431641  -134.746
-0.431396  -136.649
-0.431152  -141.568
-0.430908  -167.576
-0.430664  -140.682
-0.43042  -134.953
-0.430176  -132.216
-0.429932  -131.103
-0.429688  -131.345
-0.429443  -133.174
-0.429199  -137.826
-0.428955  -160.946
-0.428711  -138.189
-0.428467  -132.128
-0.428223  -129.27
-0.427979  -128.072
-0.427734  -128.218
-0.42749  -129.89
-0.427246  -134.137
-0.427002  -150.065
-0.426758  -136.341
-0.426514  -129.689
-0.42627  -126.621
-0.426025  -125.283
-0.425781  -125.29
-0.425537  -126.764
-0.425293  -130.571
-0.425049  -142.573
-0.424805  -135.062
-0.424561  -127.535
-0.424316  -124.184
-0.424072  -122.668
-0.423828  -122.51
-0.423584  -123.768
-0.42334  -127.142
-0.423096  -136.642
-0.422852  -134.421
-0.422607  -125.618
-0.422363  -121.915
-0.422119  -120.191
-0.421875  -119.851
-0.421631  -120.884
-0.421387  -123.848
-0.421143  -131.591
-0.420898  -134.716
-0.420654  -123.941
-0.42041  -119.808
-0.420166  -117.849
-0.419922  -117.313
-0.419678  -118.119
-0.419434  -120.697
-0.419189  -127.114
-0.418945  -136.961
-0.418701  -122.58
-0.418457  -117.91
-0.418213  -115.685
-0.417969  -114.944
-0.417725  -115.523
-0.41748  -117.735
-0.417236  -123.08
-0.416992  -148.351
-0.416748  -121.767
-0.416504  -116.382
-0.41626  -113.853
-0.416016  -112.895
-0.415771  -113.247
-0.415527  -115.102
-0.415283  -119.504
-0.415039  -135.214
-0.414795  -122.251
-0.414551  -115.725
-0.414307  -112.816
-0.414062  -111.63
-0.413818  -111.752
-0.413574  -113.232
-0.41333  -116.661
-0.413086  -124.986
-0.412842  -128.075
-0.412598  -118.008
-0.412354  -114.419
-0.412109  -112.972
-0.411865  -112.861
-0.411621  -113.827
-0.411377  -115.768
-0.411133  -118.556
-0.410889  -121.767
-0.410645  -124.257
-0.4104  -124.756
-0.410156  -123.897
-0.409912  -123.742
-0.409668  -127.041
-0.409424  -139.366
-0.40918  -119.894
-0.408936  -113.501
-0.408691  -110.236
-0.408447  -109.081
-0.408203  -109.719
-0.407959  -110.672
-0.407715  -106.591
-0.407471  -97.3932
-0.407227  -88.2408
-0.406982  -80.3492
-0.406738  -73.5569
-0.406494  -67.6111
-0.40625  -62.3228
-0.406006  -57.5597
-0.405762  -53.2279
-0.405518  -49.259
-0.405273  -45.6014
-0.405029  -42.2157
-0.404785  -39.0706
-0.404541  -36.1409
-0.404297  -33.4063
-0.404053  -30.8495
-0.403809  -28.4564
-0.403564  -26.2146
-0.40332  -24.1136
-0.403076  -22.1442
-0.402832  -20.2986
-0.402588  -18.5695
-0.402344  -16.9506
-0.4021  -15.4362
-0.401855  -14.0211
-0.401611  -12.7006
-0.401367  -11.4704
-0.401123  -10.3263
-0.400879  -9.26463
-0.400635  -8.28176
-0.400391  -7.37429
-0.400146  -6.53892
-0.399902  -5.77247
-0.399658  -5.07185
-0.399414  -4.434
-0.39917  -3.8559
-0.398926  -3.33453
-0.398682  -2.86689
-0.398438  -2.44993
-0.398193  -2.08061
-0.397949  -1.75585
-0.397705  -1.47256
-0.397461  -1.22761
-0.397217  -1.01788
-0.396973  -0.840231
-0.396729  -0.691581
-0.396484  -0.568878
-0.39624  -0.469147
-0.395996  -0.389519
-0.395752  -0.327259
-0.395508  -0.279794
