-0.5  0.391841
-0.499756  -3.48723e-12
-0.499512  -0.391841
-0.499268  -0.7868
-0.499023  -1.19595
-0.498779  -2.04622
-0.498535  1.27687
-0.498291  0.860589
-0.498047  0.464399
-0.497803  0.0722768
-0.497559  -0.319388
-0.497314  -0.71341
-0.49707  -1.11783
-0.496826  -1.64884
-0.496582  1.36272
-0.496338  0.934901
-0.496094  0.537084
-0.49585  0.144561
-0.495605  -0.247025
-0.495361  -0.640336
-0.495117  -1.04147
-0.494873  -1.50463
-0.494629  1.4585
-0.494385  1.00993
-0.494141  0.609924
-0.493896  0.21686
-0.493652  -0.17474
-0.493408  -0.567518
-0.493164  -0.966285
-0.49292  -1.4018
-0.492676  1.57935
-0.492432  1.08596
-0.492188  0.682961
-0.491943  0.289182
-0.491699  -0.102524
-0.491455  -0.494916
-0.491211  -0.89194
-0.490967  -1.31303
-0.490723  1.80101
-0.490479  1.16348
-0.490234  0.756249
-0.48999  0.36154
-0.489746  -0.030371
-0.489502  -0.422501
-0.489258  -0.818224
-0.489014  -1.23075
-0.48877  -2.91524
-0.488525  1.24334
-0.488281  0.829869
-0.488037  0.433949
-0.487793  0.0417246
-0.487549  -0.350255
-0.487305  -0.745
-0.487061  -1.15199
-0.486816  -1.76004
-0.486572  1.32718
-0.486328  0.903937
-0.486084  0.506427
-0.48584  0.113767
-0.485596  -0.278164
-0.485352  -0.67218
-0.485107  -1.07541
-0.484863  -1.56415
-0.484619  1.41855
-0.484375  0.978626
-0.484131  0.579002
-0.483887  0.185762
-0.483643  -0.206222
-0.483398  -0.599706
-0.483154  -1.00027
-0.48291  -1.44878
-0.482666  1.52687
-0.482422  1.0542
-0.482178  0.651712
-0.481934  0.257712
-0.481689  -0.134426
-0.481445  -0.527539
-0.481201  -0.926175
-0.480957  -1.35541
-0.480713  1.68749
-0.480469  1.1311
-0.480225  0.724609
-0.47998  0.329626
-0.479736  -0.0627757
-0.479492  -0.455659
-0.479248  -0.852883
-0.479004  -1.2712
-0.47876  2.20518
-0.478516  1.21004
-0.478271  0.797769
-0.478027  0.401511
-0.477783  0.00872452
-0.477539  -0.384057
-0.477295  -0.780246
-0.477051  -1.19176
-0.476807  -2.00921
